step,loss
124,0.10263580083847046
125,0.10717535763978958
126,0.11764959245920181
127,0.1057668924331665
128,0.11929164826869965
129,0.10746770352125168
130,0.20288795232772827
131,0.17363065481185913
132,0.08648331463336945
133,0.10193280130624771
134,0.13237376511096954
135,0.13749289512634277
136,0.1087651476264
137,0.145666241645813
138,0.0958770364522934
139,0.11224779486656189
140,0.08808290958404541
141,0.09043556451797485
142,0.0900685042142868
143,0.13386504352092743
144,0.15193569660186768
145,0.11752797663211823
146,0.13077110052108765
147,0.13600660860538483
148,0.12025465071201324
149,0.11818026006221771
150,0.14441679418087006
151,0.10192103683948517
152,0.1668493151664734
153,0.09882278740406036
154,0.0981040745973587
155,0.09227895736694336
156,0.16992470622062683
157,0.1380194127559662
158,0.136924147605896
159,0.1356065422296524
160,0.08749130368232727
161,0.1792314499616623
162,0.1451696753501892
163,0.09412026405334473
164,0.14001178741455078
165,0.1183338314294815
166,0.09939295053482056
167,0.13891439139842987
168,0.12828496098518372
169,0.09612514823675156
170,0.1099245697259903
171,0.1372528374195099
172,0.11539837718009949
173,0.1627153903245926
174,0.14265477657318115
175,0.18520359694957733
176,0.11395727097988129
177,0.1003788560628891
178,0.09299588948488235
179,0.11633023619651794
180,0.12150489538908005
181,0.15598401427268982
182,0.15316197276115417
183,0.13975131511688232
184,0.11905177682638168
185,0.1269228756427765
186,0.11624486744403839
187,0.13815441727638245
188,0.1113615483045578
189,0.09704311192035675
190,0.1465688943862915
191,0.160170316696167
192,0.11403699219226837
193,0.1008557677268982
194,0.10851876437664032
195,0.09198006987571716
196,0.09804405272006989
197,0.10240446031093597
198,0.10328906774520874
199,0.105678029358387
200,0.17082343995571136
201,0.09246978908777237
202,0.10237854719161987
203,0.13586509227752686
204,0.13566502928733826
205,0.12606322765350342
206,0.1386946141719818
207,0.15409661829471588
208,0.18824994564056396
209,0.09333643317222595
210,0.1130780577659607
211,0.12915877997875214
212,0.13335385918617249
213,0.11285659670829773
214,0.10048578679561615
215,0.10856793820858002
216,0.10285590589046478
217,0.11240211874246597
218,0.18551629781723022
219,0.12266246229410172
220,0.1292661726474762
221,0.14938479661941528
222,0.17373555898666382
223,0.09429413080215454
224,0.1389046609401703
225,0.11793139576911926
226,0.14540095627307892
227,0.18062342703342438
228,0.17504554986953735
229,0.14928749203681946
230,0.1935373991727829
231,0.15145456790924072
232,0.14392313361167908
233,0.10370270907878876
234,0.10198789834976196
235,0.12235701084136963
236,0.11142076551914215
237,0.1774735450744629
238,0.1700451672077179
239,0.11836446076631546
240,0.11281561851501465
241,0.13883700966835022
242,0.18454089760780334
243,0.09880087524652481
244,0.15042701363563538
245,0.09541074931621552
246,0.08641105890274048
247,0.09636572003364563
248,0.08840709924697876
249,0.11572018265724182
250,0.11072797328233719
251,0.13913825154304504
252,0.13058118522167206
253,0.18247810006141663
254,0.12255078554153442
255,0.18474476039409637
256,0.1568247377872467
257,0.11252880096435547
258,0.11341412365436554
259,0.12106988579034805
260,0.15645074844360352
261,0.13934780657291412
262,0.1487884521484375
263,0.12292729318141937
264,0.10055023431777954
265,0.12279370427131653
266,0.14086487889289856
267,0.09099338203668594
268,0.11665581166744232
269,0.107667937874794
270,0.12296219170093536
271,0.10459611564874649
272,0.11139990389347076
273,0.11488843709230423
274,0.14381682872772217
275,0.11607279628515244
276,0.12857913970947266
277,0.11186125874519348
278,0.11149238049983978
279,0.1985941231250763
280,0.11179482936859131
281,0.10932764410972595
282,0.1956997811794281
283,0.11034278571605682
284,0.11310477554798126
285,0.1008768081665039
286,0.21216706931591034
287,0.12710803747177124
288,0.12528492510318756
289,0.1366901993751526
290,0.14347195625305176
291,0.12604716420173645
292,0.08994396030902863
293,0.13388530910015106
294,0.10577432811260223
295,0.1052331030368805
296,0.10999472439289093
297,0.1258857548236847
298,0.18543870747089386
299,0.16389408707618713
300,0.2073165476322174
301,0.11877229064702988
302,0.1920185387134552
303,0.15513570606708527
304,0.1807602345943451
305,0.2013540267944336
306,0.12758603692054749
307,0.11501598358154297
308,0.1192612424492836
309,0.1388670802116394
310,0.14082327485084534
311,0.1696513146162033
312,0.15223218500614166
313,0.1462421715259552
314,0.1406935155391693
315,0.13891470432281494
316,0.12014520168304443
317,0.11426176130771637
318,0.1004437506198883
319,0.13563404977321625
320,0.10140648484230042
321,0.1021723523736
322,0.10493871569633484
323,0.0880073755979538
324,0.09022144228219986
325,0.11516579985618591
326,0.15423163771629333
327,0.1208585798740387
328,0.1557539701461792
329,0.16284282505512238
330,0.20982058346271515
331,0.20959948003292084
332,0.1665685772895813
333,0.1811865270137787
334,0.1578582525253296
335,0.17287051677703857
336,0.11672547459602356
337,0.1880846619606018
338,0.16334831714630127
339,0.15193045139312744
340,0.13596971333026886
341,0.1930396556854248
342,0.18287259340286255
343,0.15348951518535614
344,0.17591047286987305
345,0.23140744864940643
346,0.14586672186851501
347,0.13468170166015625
348,0.14454403519630432
349,0.12360937893390656
350,0.11205174773931503
351,0.09259990602731705
352,0.08463920652866364
353,0.08620688319206238
354,0.15472324192523956
355,0.11229515820741653
356,0.12117596715688705
357,0.18279314041137695
358,0.15227653086185455
359,0.12426047027111053
360,0.12057819962501526
361,0.10744042694568634
362,0.10739520192146301
363,0.10176186263561249
364,0.09963817894458771
365,0.12856441736221313
366,0.22255870699882507
367,0.12744346261024475
368,0.13700908422470093
369,0.16978329420089722
370,0.10491450130939484
371,0.11457525938749313
372,0.10376708954572678
373,0.10344679653644562
374,0.103975310921669
375,0.1335282027721405
376,0.1377282440662384
377,0.15128785371780396
378,0.17357301712036133
379,0.1286046802997589
380,0.14916983246803284
381,0.1587807685136795
382,0.1231388971209526
383,0.12077601253986359
384,0.18905778229236603
385,0.1747433841228485
386,0.10756325721740723
387,0.10188992321491241
388,0.09803096950054169
389,0.09724953770637512
390,0.13956046104431152
391,0.11170053482055664
392,0.13479572534561157
393,0.12182801216840744
394,0.17847789824008942
395,0.14188073575496674
396,0.11997036635875702
397,0.1234624981880188
398,0.11784666776657104
399,0.1805792599916458
400,0.19679002463817596
401,0.18793152272701263
402,0.11446652561426163
403,0.10707321763038635
404,0.11134391278028488
405,0.1441955864429474
406,0.101785808801651
407,0.12695269286632538
408,0.11017154157161713
409,0.11393748968839645
410,0.13895368576049805
411,0.10954184830188751
412,0.10923679172992706
413,0.12691889703273773
414,0.11825773119926453
415,0.163959801197052
416,0.1585323065519333
417,0.12211380153894424
418,0.10501644015312195
419,0.10830210149288177
420,0.17573127150535583
421,0.12985819578170776
422,0.1421014964580536
423,0.11735618859529495
424,0.1383541226387024
425,0.1649298518896103
426,0.09471170604228973
427,0.10425686836242676
428,0.12066604197025299
429,0.12063345313072205
430,0.1277601271867752
431,0.1807451844215393
432,0.16747832298278809
433,0.17692434787750244
434,0.16860011219978333
435,0.16963782906532288
436,0.1954057514667511
437,0.17136773467063904
438,0.14769740402698517
439,0.1971101313829422
440,0.12617650628089905
441,0.14775098860263824
442,0.12967318296432495
443,0.09132125973701477
444,0.10337120294570923
445,0.10863740742206573
446,0.13758045434951782
447,0.18751484155654907
448,0.12077906727790833
449,0.1757003366947174
450,0.16886451840400696
451,0.10679477453231812
452,0.10010699927806854
453,0.13431084156036377
454,0.12044306844472885
455,0.104984812438488
456,0.11606070399284363
457,0.17290079593658447
458,0.1121453046798706
459,0.15910640358924866
460,0.15063241124153137
461,0.14681647717952728
462,0.11406701803207397
463,0.15064595639705658
464,0.12013345956802368
465,0.10627084225416183
466,0.1246606707572937
467,0.20691460371017456
468,0.18801680207252502
469,0.15187186002731323
470,0.16734756529331207
471,0.13786780834197998
472,0.13254040479660034
473,0.13065242767333984
474,0.13079839944839478
475,0.18777844309806824
476,0.1461174339056015
477,0.16688495874404907
478,0.2240561991930008
479,0.20926663279533386
480,0.15109774470329285
481,0.14686395227909088
482,0.10544221103191376
483,0.15282905101776123
484,0.09162897616624832
485,0.09594188630580902
486,0.17516577243804932
487,0.10213197767734528
488,0.12156365811824799
489,0.1189870685338974
490,0.11995101720094681
491,0.12251096963882446
492,0.1514550894498825
493,0.18332917988300323
494,0.17070266604423523
495,0.13791970908641815
496,0.14825107157230377
497,0.10842205584049225
498,0.1367596685886383
499,0.10426698625087738
500,0.17146989703178406
501,0.10327964276075363
502,0.1073027178645134
503,0.12175823748111725
504,0.13543695211410522
505,0.1271055042743683
506,0.14265920221805573
507,0.14263778924942017
508,0.14465539157390594
509,0.23363780975341797
510,0.20024043321609497
511,0.16676384210586548
512,0.15171876549720764
513,0.139508455991745
514,0.12477917969226837
515,0.11060133576393127
516,0.11253421008586884
517,0.18695129454135895
518,0.11207527667284012
519,0.11353524774312973
520,0.15281768143177032
521,0.1311933398246765
522,0.13188442587852478
523,0.0990116223692894
524,0.10240829735994339
525,0.11568902432918549
526,0.1216404139995575
527,0.10838791728019714
528,0.10776528716087341
529,0.11485360562801361
530,0.11633152514696121
531,0.17022563517093658
532,0.2274995893239975
533,0.1321936398744583
534,0.1151217669248581
535,0.15381357073783875
536,0.14936774969100952
537,0.11024776101112366
538,0.14994320273399353
539,0.1386997401714325
540,0.10601294040679932
541,0.1146145761013031
542,0.10919659584760666
543,0.1074410080909729
544,0.15923142433166504
545,0.16071033477783203
546,0.16946344077587128
547,0.20475903153419495
548,0.14045026898384094
549,0.1834762990474701
550,0.13407567143440247
551,0.20800477266311646
552,0.13143521547317505
553,0.13852064311504364
554,0.13300660252571106
555,0.148893803358078
556,0.20428797602653503
557,0.1522882878780365
558,0.13466010987758636
559,0.12909555435180664
560,0.14456167817115784
561,0.17958283424377441
562,0.09982937574386597
563,0.14186528325080872
564,0.09293026477098465
565,0.12528547644615173
566,0.1078283041715622
567,0.1412934809923172
568,0.12689843773841858
569,0.10885345190763474
570,0.11252796649932861
571,0.10517601668834686
572,0.11696501076221466
573,0.12581771612167358
574,0.11499243974685669
575,0.11756150424480438
576,0.14752431213855743
577,0.12994208931922913
578,0.13866347074508667
579,0.16957193613052368
580,0.24707436561584473
581,0.18208180367946625
582,0.14892585575580597
583,0.17593470215797424
584,0.11637056618928909
585,0.13752233982086182
586,0.1538168489933014
587,0.10495889186859131
588,0.09382745623588562
589,0.160318523645401
590,0.1634867787361145
591,0.13215236365795135
592,0.1759428083896637
593,0.1720302551984787
594,0.20318692922592163
595,0.21132993698120117
596,0.1705477237701416
597,0.15436217188835144
598,0.1541372686624527
599,0.1709379404783249
600,0.1491265892982483
601,0.15136241912841797
602,0.15482769906520844
603,0.14006179571151733
604,0.13151445984840393
605,0.16109639406204224
606,0.15766781568527222
607,0.13794957101345062
608,0.1784471571445465
609,0.2026498168706894
610,0.18777690827846527
611,0.19416597485542297
612,0.18879538774490356
613,0.11747448146343231
614,0.1308663934469223
615,0.1252496838569641
616,0.1005343496799469
617,0.09797558933496475
618,0.12612901628017426
619,0.13516491651535034
620,0.09769129753112793
621,0.1096988320350647
622,0.10037434846162796
623,0.11258338391780853
624,0.12671485543251038
625,0.171128511428833
626,0.1940019577741623
627,0.18018771708011627
628,0.15954171121120453
629,0.1233675628900528
630,0.13113665580749512
631,0.0986337661743164
632,0.10275823622941971
633,0.12238499522209167
634,0.11237280070781708
635,0.20500552654266357
636,0.1537078320980072
637,0.18559473752975464
638,0.15712794661521912
639,0.13403543829917908
640,0.12901070713996887
641,0.147157222032547
642,0.11807151138782501
643,0.13534212112426758
644,0.08839718997478485
645,0.11915616691112518
646,0.11295944452285767
647,0.14106258749961853
648,0.13144025206565857
649,0.17789821326732635
650,0.20705701410770416
651,0.14508098363876343
652,0.18500182032585144
653,0.19539690017700195
654,0.1750962734222412
655,0.169352188706398
656,0.18317434191703796
657,0.16718372702598572
658,0.17408692836761475
659,0.15952467918395996
660,0.1374291628599167
661,0.15852247178554535
662,0.13344275951385498
663,0.13545480370521545
664,0.15003806352615356
665,0.1408623307943344
666,0.21789786219596863
667,0.17497748136520386
668,0.14356642961502075
669,0.17538830637931824
670,0.18344584107398987
671,0.1304439902305603
672,0.18141603469848633
673,0.11722006648778915
674,0.12708336114883423
675,0.09166361391544342
676,0.08544598519802094
677,0.10389428585767746
678,0.11921609193086624
679,0.09213332086801529
680,0.10789188742637634
681,0.18016143143177032
682,0.13605034351348877
683,0.13311076164245605
684,0.16491153836250305
685,0.09377038478851318
686,0.13152219355106354
687,0.13367949426174164
688,0.08729227632284164
689,0.10325215756893158
690,0.13513122498989105
691,0.1116495132446289
692,0.12989991903305054
693,0.179596409201622
694,0.11538288742303848
695,0.15182477235794067
696,0.14140406250953674
697,0.13359099626541138
698,0.1789938360452652
699,0.2194342017173767
700,0.1806401014328003
701,0.20331792533397675
702,0.14178989827632904
703,0.1396278291940689
704,0.14438992738723755
705,0.1392757147550583
706,0.13463184237480164
707,0.15246374905109406
708,0.15366369485855103
709,0.19688063859939575
710,0.19015593826770782
711,0.13216158747673035
712,0.13667869567871094
713,0.14603666961193085
714,0.15206673741340637
715,0.1327393651008606
716,0.14020082354545593
717,0.12833774089813232
718,0.13398990035057068
719,0.12875211238861084
720,0.1536845564842224
721,0.12066338211297989
722,0.1834176778793335
723,0.1314583122730255
724,0.12183494865894318
725,0.09949732571840286
726,0.12400402128696442
727,0.09912437200546265
728,0.11110783368349075
729,0.12122426927089691
730,0.13703270256519318
731,0.1426541656255722
732,0.13241706788539886
733,0.13686531782150269
734,0.14542937278747559
735,0.16522660851478577
736,0.15732386708259583
737,0.12639719247817993
738,0.18610045313835144
739,0.16077549755573273
740,0.07184907048940659
741,0.07844693958759308
742,0.07502876222133636
743,0.09751709550619125
744,0.15437977015972137
745,0.11786961555480957
746,0.14621439576148987
747,0.13277029991149902
748,0.1377842128276825
749,0.1343783140182495
750,0.20766544342041016
751,0.12954992055892944
752,0.15437600016593933
753,0.13270075619220734
754,0.11887937784194946
755,0.15732169151306152
756,0.1432105302810669
757,0.12177443504333496
758,0.1674794852733612
759,0.1151120737195015
760,0.16749268770217896
761,0.1515328586101532
762,0.11384004354476929
763,0.13863755762577057
764,0.15934868156909943
765,0.1562676578760147
766,0.1782802939414978
767,0.16748762130737305
768,0.19668033719062805
769,0.16708368062973022
770,0.14833788573741913
771,0.1439785659313202
772,0.16287484765052795
773,0.101459801197052
774,0.10940137505531311
775,0.0875832587480545
776,0.08810848742723465
777,0.12436150014400482
778,0.17485715448856354
779,0.1676061451435089
780,0.13281938433647156
781,0.10493700206279755
782,0.10170949250459671
783,0.1912921965122223
784,0.18057620525360107
785,0.15240994095802307
786,0.108048215508461
787,0.0835704356431961
788,0.0768817663192749
789,0.09822769463062286
790,0.13590015470981598
791,0.11567798256874084
792,0.11653850227594376
793,0.13141117990016937
794,0.13755109906196594
795,0.16067129373550415
796,0.20844575762748718
797,0.13676483929157257
798,0.157497376203537
799,0.17805907130241394
800,0.13388100266456604
801,0.13730838894844055
802,0.15253488719463348
803,0.10855080187320709
804,0.12763044238090515
805,0.09105747193098068
806,0.11366372555494308
807,0.12256156653165817
808,0.14674067497253418
809,0.14467285573482513
810,0.13264526426792145
811,0.1288205087184906
812,0.1856520175933838
813,0.10595346987247467
814,0.11278346180915833
815,0.10348918288946152
816,0.08678127080202103
817,0.08286163210868835
818,0.09411021322011948
819,0.1247248575091362
820,0.0955674946308136
821,0.0772840678691864
822,0.08018998056650162
823,0.10839280486106873
824,0.1094999760389328
825,0.1714707314968109
826,0.14212924242019653
827,0.14771993458271027
828,0.14582718908786774
829,0.13098058104515076
830,0.09644316136837006
831,0.14023184776306152
832,0.08719315379858017
833,0.09348639845848083
834,0.0711262971162796
835,0.06997844576835632
836,0.11355821043252945
837,0.12597112357616425
838,0.07215534895658493
839,0.13340452313423157
840,0.08941879868507385
841,0.07189811766147614
842,0.12703396379947662
843,0.07868285477161407
844,0.1101362556219101
845,0.12134620547294617
846,0.10561399906873703
847,0.0876656323671341
848,0.15310190618038177
849,0.08835149556398392
850,0.12317425012588501
851,0.11136728525161743
852,0.10081914067268372
853,0.11522148549556732
854,0.12140485644340515
855,0.1519867181777954
856,0.11380278319120407
857,0.14115598797798157
858,0.08700685948133469
859,0.09167027473449707
860,0.07137154042720795
861,0.10138680040836334
862,0.08421778678894043
863,0.11551558971405029
864,0.1447838842868805
865,0.09023010730743408
866,0.12859225273132324
867,0.1045476496219635
868,0.0802469402551651
869,0.07617633044719696
870,0.13566112518310547
871,0.10258263349533081
872,0.08587874472141266
873,0.08670927584171295
874,0.0863693431019783
875,0.09089086949825287
876,0.09117332100868225
877,0.18425022065639496
878,0.14885613322257996
879,0.0890779197216034
880,0.08567185699939728
881,0.06851319968700409
882,0.11888600885868073
883,0.08358336985111237
884,0.0774584487080574
885,0.08790095150470734
886,0.1385771930217743
887,0.132722407579422
888,0.17256994545459747
889,0.2119617760181427
890,0.18122591078281403
891,0.19471296668052673
892,0.1426645815372467
893,0.1412978172302246
894,0.1459013968706131
895,0.13830044865608215
896,0.14077410101890564
897,0.15505178272724152
898,0.1316279023885727
899,0.13797809183597565
900,0.13739749789237976
901,0.13250452280044556
902,0.1509620100259781
903,0.1654488742351532
904,0.1356375813484192
905,0.1282871663570404
906,0.14179933071136475
907,0.12702149152755737
908,0.12070737779140472
909,0.17915426194667816
910,0.17284519970417023
911,0.12635816633701324
912,0.08343425393104553
913,0.10968294739723206
914,0.09717512875795364
915,0.09181618690490723
916,0.09877923130989075
917,0.0878746509552002
918,0.10138239711523056
919,0.08969122171401978
920,0.11414212733507156
921,0.10048267245292664
922,0.11603917181491852
923,0.12035045772790909
924,0.1156037226319313
925,0.15018513798713684
926,0.13024285435676575
927,0.091962069272995
928,0.09540820121765137
929,0.08658023923635483
930,0.08743968605995178
931,0.1436992883682251
932,0.09138765186071396
933,0.11552144587039948
934,0.11442544311285019
935,0.08058641105890274
936,0.10214834660291672
937,0.07987113296985626
938,0.06975361704826355
939,0.07516878843307495
940,0.12076509743928909
941,0.09291525185108185
942,0.11305534839630127
943,0.1282714605331421
944,0.16015242040157318
945,0.10684945434331894
946,0.08877614140510559
947,0.09033516049385071
948,0.12425334751605988
949,0.09487196058034897
950,0.0848461389541626
951,0.08997167646884918
952,0.10818031430244446
953,0.09451285004615784
954,0.1607564091682434
955,0.1325342059135437
956,0.14598436653614044
957,0.10110307484865189
958,0.14320999383926392
959,0.10936712473630905
960,0.12164566665887833
961,0.11977945268154144
962,0.14222295582294464
963,0.13721856474876404
964,0.1322915256023407
965,0.16451938450336456
966,0.10664095729589462
967,0.10312795639038086
968,0.09803113341331482
969,0.09539265930652618
970,0.09320876002311707
971,0.09307798743247986
972,0.09797695279121399
973,0.10364508628845215
974,0.10126132518053055
975,0.10120832175016403
976,0.11753836274147034
977,0.14250946044921875
978,0.12176372110843658
979,0.11602342873811722
980,0.08704367280006409
981,0.09163950383663177
982,0.10332418978214264
983,0.13831818103790283
984,0.1322363018989563
985,0.1001867800951004
986,0.10737686604261398
987,0.11945919692516327
988,0.11451110243797302
989,0.11409911513328552
990,0.12592996656894684
991,0.15545308589935303
992,0.15597683191299438
993,0.13254620134830475
994,0.14028379321098328
995,0.1075662225484848
996,0.08926879614591599
997,0.08584278076887131
998,0.13351064920425415
999,0.09987031668424606
1000,0.11845475435256958
1001,0.11833067238330841
1002,0.12960077822208405
1003,0.160212904214859
1004,0.15076249837875366
1005,0.1443520486354828
1006,0.14936068654060364
1007,0.14794984459877014
1008,0.17517220973968506
1009,0.15780317783355713
1010,0.13210950791835785
1011,0.13401128351688385
1012,0.12929466366767883
1013,0.13684988021850586
1014,0.14628472924232483
1015,0.11298827826976776
1016,0.11161204427480698
1017,0.10827817022800446
1018,0.11246830224990845
1019,0.11626455187797546
1020,0.13033293187618256
1021,0.16802871227264404
1022,0.1644783914089203
1023,0.16801327466964722
1024,0.1718732714653015
1025,0.14631427824497223
1026,0.14981737732887268
1027,0.1304122358560562
1028,0.1228405311703682
1029,0.11249613761901855
1030,0.12266764044761658
1031,0.1101871207356453
1032,0.11884184181690216
1033,0.131483256816864
1034,0.15505924820899963
1035,0.1273919939994812
1036,0.10372383892536163
1037,0.10724860429763794
1038,0.10391228646039963
1039,0.12118008732795715
1040,0.11345650255680084
1041,0.10790462791919708
1042,0.10612130165100098
1043,0.10404665768146515
1044,0.1183498352766037
1045,0.10024289786815643
1046,0.10101577639579773
1047,0.11078089475631714
1048,0.10210282355546951
1049,0.11730150878429413
1050,0.09861382097005844
1051,0.1066177487373352
1052,0.09772047400474548
1053,0.10193385928869247
1054,0.12428050488233566
1055,0.11407913267612457
1056,0.11650501191616058
1057,0.13058912754058838
1058,0.11957673728466034
1059,0.08920950442552567
1060,0.0942198783159256
1061,0.09311775863170624
1062,0.10157950222492218
1063,0.11034728586673737
1064,0.11165020614862442
1065,0.1431182324886322
1066,0.13908672332763672
1067,0.12185049802064896
1068,0.127506822347641
1069,0.10547453165054321
1070,0.12407584488391876
1071,0.1014353483915329
1072,0.10215538740158081
1073,0.10598967224359512
1074,0.11150820553302765
1075,0.11033807694911957
1076,0.12080623209476471
1077,0.12642566859722137
1078,0.12239372730255127
1079,0.10729137063026428
1080,0.10863251984119415
1081,0.10053279250860214
1082,0.10792077332735062
1083,0.11737939715385437
1084,0.1071358472108841
1085,0.12268168479204178
1086,0.12751951813697815
1087,0.11123144626617432
1088,0.1124185100197792
1089,0.11748223751783371
1090,0.11354785412549973
1091,0.10949648171663284
1092,0.12501958012580872
1093,0.14256761968135834
1094,0.1335701197385788
1095,0.10322674363851547
1096,0.09412670135498047
1097,0.095892995595932
1098,0.10842787474393845
1099,0.11319434642791748
1100,0.12902745604515076
1101,0.10980188846588135
1102,0.12404950708150864
1103,0.11245205253362656
1104,0.13734778761863708
1105,0.12576685845851898
1106,0.12941265106201172
1107,0.10225322842597961
1108,0.089332714676857
1109,0.09120064973831177
1110,0.09136581420898438
1111,0.10794307291507721
1112,0.12450067698955536
1113,0.12431524693965912
1114,0.12223140150308609
1115,0.11510074138641357
1116,0.11912722140550613
1117,0.11412277072668076
1118,0.1195024847984314
1119,0.11338645219802856
1120,0.09726154059171677
1121,0.09592850506305695
1122,0.10671547800302505
1123,0.11923150718212128
1124,0.11006414890289307
1125,0.1241917610168457
1126,0.11110125482082367
1127,0.10940169543027878
1128,0.10539503395557404
1129,0.10741397738456726
1130,0.12435883283615112
1131,0.11494193971157074
1132,0.11597104370594025
1133,0.09616575390100479
1134,0.09595824778079987
1135,0.09112778306007385
1136,0.09643250703811646
1137,0.10650305449962616
1138,0.1333802193403244
1139,0.12699083983898163
1140,0.13021713495254517
1141,0.1173979714512825
1142,0.10301416367292404
1143,0.09116846323013306
1144,0.09775360673666
1145,0.09196789562702179
1146,0.0965394675731659
1147,0.10497230291366577
1148,0.12680336833000183
1149,0.12590855360031128
1150,0.12664681673049927
1151,0.11816875636577606
1152,0.10729633271694183
1153,0.10831615328788757
1154,0.10083365440368652
1155,0.09104927629232407
1156,0.10518025606870651
1157,0.10978159308433533
1158,0.11503720283508301
1159,0.1002034991979599
1160,0.10109248757362366
1161,0.10273543745279312
1162,0.11782480031251907
1163,0.12220920622348785
1164,0.12153425812721252
1165,0.12145167589187622
1166,0.10841226577758789
1167,0.09800561517477036
1168,0.10507649183273315
1169,0.10434236377477646
1170,0.1105850338935852
1171,0.1070561408996582
1172,0.10483048856258392
1173,0.11317630112171173
1174,0.106631338596344
1175,0.10999560356140137
1176,0.11323149502277374
1177,0.1151069849729538
1178,0.11217625439167023
1179,0.09135690331459045
1180,0.09023027867078781
1181,0.09827955067157745
1182,0.11771752685308456
1183,0.12163761258125305
1184,0.12034869194030762
1185,0.12123174965381622
1186,0.10906949639320374
1187,0.11108051240444183
1188,0.10646229982376099
1189,0.10627664625644684
1190,0.11860531568527222
1191,0.12394240498542786
1192,0.12701120972633362
1193,0.12044824659824371
1194,0.11463621258735657
1195,0.1070806235074997
1196,0.10436029732227325
1197,0.09791922569274902
1198,0.10809417814016342
1199,0.11204846203327179
1200,0.11416073888540268
1201,0.12203124910593033
1202,0.12738284468650818
1203,0.13209939002990723
1204,0.12412227690219879
1205,0.11518419533967972
1206,0.10199514031410217
1207,0.1079467236995697
1208,0.11581362783908844
1209,0.1273280382156372
1210,0.12083634734153748
1211,0.12118295580148697
1212,0.115301713347435
1213,0.10086321830749512
1214,0.10807137936353683
1215,0.10723334550857544
1216,0.12595462799072266
1217,0.1190858781337738
1218,0.12185387313365936
1219,0.12209774553775787
1220,0.1271633505821228
1221,0.1256197690963745
1222,0.12179107218980789
1223,0.11004819720983505
1224,0.11727873980998993
1225,0.09764495491981506
1226,0.10827437043190002
1227,0.11299508064985275
1228,0.11559245735406876
1229,0.128096342086792
1230,0.12616083025932312
1231,0.13049551844596863
1232,0.12756305932998657
1233,0.12737585604190826
1234,0.11862866580486298
1235,0.10567498207092285
1236,0.09444130957126617
1237,0.09418521821498871
1238,0.1012817919254303
1239,0.1125730350613594
1240,0.12201714515686035
1241,0.11684678494930267
1242,0.12184975296258926
1243,0.12425747513771057
1244,0.122722327709198
1245,0.11484956741333008
1246,0.12704482674598694
1247,0.12445176392793655
1248,0.11375656723976135
1249,0.12098003923892975
1250,0.1194102019071579
1251,0.11122846603393555
